Message (12:00:23): Retrieved ban list data.
Warning (23:38:54): MusicManager.vb: File at "Songs\tintower" is not a valid song file!
Warning (23:38:54): MusicManager.vb: File at "Songs\vermilion" is not a valid song file!
Warning (23:38:54): MusicManager.vb: File at "Songs\violet" is not a valid song file!
Warning (23:38:54): MusicManager.vb: File at "Songs\viridian_forest" is not a valid song file!
ErrorMessage (23:39:05): Texures.vb: Texture "C:\Users\HeadAdmin\Downloads\v0.55 debug (20-09-2017)\v0.55 debug (20-09-2017)\Pokemon3D-Zcons Version\Content\Textures\NPC\[POKEMON" was not found!
ErrorMessage (23:39:18): The game crashed with error ID: -1 (The given key was not present in the dictionary.)
Message (23:40:53): Unofficial GameMode with the name "Pokemon 3D" exists (in folder: "Kolben2")!
Warning (23:40:54): MusicManager.vb: File at "Songs\alph" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\azalea" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\barktown" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\battlefactory" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\battletower" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\brain_battle" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\bugcontest" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\burnedtower" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\celadon" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\center" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\cerulean" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\cerulean_cave" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\champion_defeat" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\cherrygrove" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\dark_cave" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\diglettscave" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\dragonsden" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\ecruteak" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\elite_defeat" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\elmslab" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\entei_battle" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\eusine_encounter" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\frontier" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\Goldenrod" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\gym" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\HallofFame" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\ho-oh_battle" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\IlexForest" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\indigo" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\johto_champion" is not a valid song file!
Warning (23:40:54): MusicManager.vb: File at "Songs\johto_elite" is not a valid song file!
